b8:27:eb:05:e1:4d,2019-01-21 15:37:05,21,69,24.986093333333333,121.57323166666664,test
b8:27:eb:05:e1:4d,2019-01-21 15:37:16,21,69,24.986176666666665,121.573285,test
b8:27:eb:05:e1:4d,2019-01-21 15:37:26,21,69,24.986265000000003,121.573315,test
b8:27:eb:05:e1:4d,2019-01-21 15:37:37,21,70,24.986381666666663,121.573395,test
b8:27:eb:05:e1:4d,2019-01-21 15:37:48,20,69,24.986535000000003,121.57345833333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:37:59,20,70,24.986666666666665,121.57356333333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:38:10,20,70,24.98685666666667,121.57363166666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:38:21,20,69,24.987058333333334,121.57373666666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:38:32,20,69,24.987038333333334,121.57368166666664,test
b8:27:eb:05:e1:4d,2019-01-21 15:38:43,20,70,24.987023333333333,121.57368666666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:38:54,20,70,24.987776666666665,121.57406333333331,test
b8:27:eb:05:e1:4d,2019-01-21 15:39:05,20,70,24.987928333333336,121.57415333333331,test
b8:27:eb:05:e1:4d,2019-01-21 15:39:16,20,70,24.987936666666663,121.57416999999998,test
b8:27:eb:05:e1:4d,2019-01-21 15:39:26,20,69,24.98796166666667,121.57418,test
b8:27:eb:05:e1:4d,2019-01-21 15:39:37,20,69,24.987936666666663,121.57389666666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:39:48,20,69,24.987965000000003,121.57383833333333,test
b8:27:eb:05:e1:4d,2019-01-21 15:39:59,20,69,24.988031666666668,121.57388999999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:40:10,20,69,24.98804,121.57391,test
b8:27:eb:05:e1:4d,2019-01-21 15:40:21,20,70,24.988098333333333,121.57392166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:40:32,20,71,24.988135000000003,121.57393666666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:40:43,20,70,24.988176666666664,121.57394333333335,test
b8:27:eb:05:e1:4d,2019-01-21 15:40:54,20,70,24.988166666666668,121.57394000000001,test
b8:27:eb:05:e1:4d,2019-01-21 15:41:04,20,70,24.988043333333334,121.57391333333335,test
b8:27:eb:05:e1:4d,2019-01-21 15:41:15,20,70,24.98802,121.57388833333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:41:26,20,71,24.987998333333334,121.57387666666666,test
b8:27:eb:05:e1:4d,2019-01-21 15:41:37,20,70,24.98793333333333,121.57383999999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:41:48,20,70,24.987906666666664,121.57381666666666,test
b8:27:eb:05:e1:4d,2019-01-21 15:41:59,20,70,24.987926666666667,121.57380166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:42:10,20,71,24.987911666666665,121.57380166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:42:20,20,71,24.98803666666667,121.57390333333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:42:31,20,72,24.988000000000003,121.57394666666666,test
b8:27:eb:05:e1:4d,2019-01-21 15:42:42,19,72,24.987951666666664,121.57396833333333,test
b8:27:eb:05:e1:4d,2019-01-21 15:42:53,19,74,24.98789,121.57392,test
b8:27:eb:05:e1:4d,2019-01-21 15:43:04,19,74,24.987776666666665,121.57392499999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:43:15,19,75,24.98769166666667,121.57391833333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:43:25,19,74,24.98763166666667,121.57395333333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:43:36,19,74,24.987585,121.57401999999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:43:47,19,74,24.987434999999998,121.57393833333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:43:58,19,74,24.987325000000002,121.57388666666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:44:09,19,74,24.987243333333332,121.57392833333333,test
b8:27:eb:05:e1:4d,2019-01-21 15:44:19,19,75,24.98706166666667,121.57383999999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:44:30,19,75,24.987045,121.573735,test
b8:27:eb:05:e1:4d,2019-01-21 15:44:41,18,77,24.987071666666665,121.573705,test
b8:27:eb:05:e1:4d,2019-01-21 15:44:52,19,76,24.987041666666666,121.57362166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:45:03,18,77,24.987,121.57358333333335,test
b8:27:eb:05:e1:4d,2019-01-21 15:45:14,19,77,24.986966666666664,121.57356499999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:45:25,18,77,24.98694666666667,121.57354166666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:45:35,18,77,24.986915,121.573495,test
b8:27:eb:05:e1:4d,2019-01-21 15:45:46,18,76,24.986890000000002,121.57347,test
b8:27:eb:05:e1:4d,2019-01-21 15:45:57,18,76,24.986909999999998,121.57344666666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:46:08,18,76,24.98692,121.57342833333333,test
b8:27:eb:05:e1:4d,2019-01-21 15:46:19,18,76,24.987043333333336,121.57347833333333,test
b8:27:eb:05:e1:4d,2019-01-21 15:46:30,18,76,24.987118333333335,121.57350833333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:46:41,18,76,24.987104999999996,121.57350499999998,test
b8:27:eb:05:e1:4d,2019-01-21 15:46:52,18,76,24.987104999999996,121.57350499999998,test
b8:27:eb:05:e1:4d,2019-01-21 15:47:02,18,78,24.987103333333334,121.57350499999998,test
b8:27:eb:05:e1:4d,2019-01-21 15:47:13,18,78,24.987085000000004,121.57351333333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:47:24,18,77,24.986978333333333,121.57347333333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:47:35,18,77,24.986924999999996,121.57344666666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:47:46,18,77,24.986923333333333,121.57344666666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:47:57,18,77,24.986923333333333,121.57344666666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:48:08,18,77,24.98693,121.57344333333333,test
b8:27:eb:05:e1:4d,2019-01-21 15:48:19,18,77,24.986924999999996,121.57346,test
b8:27:eb:05:e1:4d,2019-01-21 15:48:30,18,76,24.98693,121.57347166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:48:40,18,78,24.986924999999996,121.57347,test
b8:27:eb:05:e1:4d,2019-01-21 15:48:51,18,75,24.986906666666666,121.57345666666666,test
b8:27:eb:05:e1:4d,2019-01-21 15:49:02,18,77,24.986885,121.57344499999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:49:13,18,77,24.986855,121.57345833333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:49:24,18,77,24.986786666666664,121.573405,test
b8:27:eb:05:e1:4d,2019-01-21 15:49:35,18,78,24.98682833333333,121.57337333333335,test
b8:27:eb:05:e1:4d,2019-01-21 15:49:46,18,77,24.986908333333336,121.5734,test
b8:27:eb:05:e1:4d,2019-01-21 15:49:57,18,77,24.98692666666667,121.573435,test
b8:27:eb:05:e1:4d,2019-01-21 15:50:08,18,77,24.986963333333332,121.57344166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:50:19,18,77,24.986991666666672,121.57345500000001,test
b8:27:eb:05:e1:4d,2019-01-21 15:50:30,18,78,24.987040000000004,121.57348666666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:50:40,18,78,24.987160000000003,121.57354500000001,test
b8:27:eb:05:e1:4d,2019-01-21 15:50:51,18,78,24.987130000000004,121.57355166666666,test
b8:27:eb:05:e1:4d,2019-01-21 15:51:02,17,76,24.986915,121.57344166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:51:13,18,77,24.986898333333336,121.57339166666667,test
b8:27:eb:05:e1:4d,2019-01-21 15:51:24,18,77,24.986905000000004,121.57337666666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:51:35,18,77,24.986996666666666,121.57347,test
b8:27:eb:05:e1:4d,2019-01-21 15:51:46,18,78,24.987038333333334,121.57350833333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:51:57,18,77,24.98705,121.57353999999998,test
b8:27:eb:05:e1:4d,2019-01-21 15:52:08,18,77,24.98709,121.57356,test
b8:27:eb:05:e1:4d,2019-01-21 15:52:18,18,77,24.98714,121.57356499999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:52:29,18,77,24.987223333333336,121.57362999999998,test
b8:27:eb:05:e1:4d,2019-01-21 15:52:40,18,77,24.987284999999996,121.57368333333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:52:51,18,78,24.987268333333336,121.57367333333335,test
b8:27:eb:05:e1:4d,2019-01-21 15:53:02,18,77,24.987171666666672,121.57362499999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:53:13,18,77,24.98709666666667,121.57356666666668,test
b8:27:eb:05:e1:4d,2019-01-21 15:53:24,18,76,24.987065,121.57352833333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:53:35,18,80,24.986978333333333,121.573555,test
b8:27:eb:05:e1:4d,2019-01-21 15:53:46,18,81,24.987065,121.57373,test
b8:27:eb:05:e1:4d,2019-01-21 15:53:57,17,77,24.98701666666667,121.57383,test
b8:27:eb:05:e1:4d,2019-01-21 15:54:07,18,79,24.986936666666665,121.57390500000001,test
b8:27:eb:05:e1:4d,2019-01-21 15:54:18,18,79,24.986846666666665,121.57396333333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:54:29,18,81,24.986846666666665,121.57410999999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:54:40,18,81,24.986804999999997,121.57425833333333,test
b8:27:eb:05:e1:4d,2019-01-21 15:54:51,17,80,24.986685000000005,121.57431166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:55:02,18,81,24.986638333333335,121.57431,test
b8:27:eb:05:e1:4d,2019-01-21 15:55:13,17,81,24.986523333333338,121.57428333333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:55:23,18,82,24.98642166666667,121.57421333333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:55:34,17,80,24.986220000000003,121.57404833333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:55:45,17,81,24.98616833333333,121.57394666666666,test
b8:27:eb:05:e1:4d,2019-01-21 15:55:56,17,82,24.98616666666667,121.57395333333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:56:07,17,82,24.986106666666668,121.57397833333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:56:18,17,82,24.985945,121.57391833333334,test
b8:27:eb:05:e1:4d,2019-01-21 15:56:29,17,82,24.985780000000002,121.57386833333332,test
b8:27:eb:05:e1:4d,2019-01-21 15:56:39,17,82,24.985560000000003,121.57383166666665,test
b8:27:eb:05:e1:4d,2019-01-21 15:56:50,17,82,24.985531666666667,121.57391333333335,test
b8:27:eb:05:e1:4d,2019-01-21 15:57:01,17,82,24.985549999999996,121.57386999999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:57:12,17,82,24.985533333333336,121.57383833333333,test
b8:27:eb:05:e1:4d,2019-01-21 15:57:23,17,83,24.985518333333335,121.57386999999999,test
b8:27:eb:05:e1:4d,2019-01-21 15:57:33,17,83,24.985493333333338,121.57392666666668,test
b8:27:eb:05:e1:4d,2019-01-21 15:57:44,17,84,24.98553666666667,121.57390500000001,test
b8:27:eb:05:e1:4d,2019-01-21 15:57:55,16,83,24.98558666666667,121.57386,test
b8:27:eb:05:e1:4d,2019-01-21 15:58:06,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 15:58:17,17,83,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 15:58:28,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 15:58:38,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 15:58:49,17,85,24.985675,121.57329,test
b8:27:eb:05:e1:4d,2019-01-21 15:59:00,17,85,24.98572,121.573345,test
b8:27:eb:05:e1:4d,2019-01-21 15:59:11,17,86,24.98597333333333,121.573225,test
b8:27:eb:05:e1:4d,2019-01-21 15:59:22,17,86,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 15:59:33,17,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 15:59:44,17,86,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 15:59:55,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:00:06,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:00:16,17,86,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:00:27,17,86,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:00:38,17,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:00:49,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:01:00,17,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:01:11,17,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:01:22,17,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:01:33,17,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:01:44,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:01:54,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:02:05,17,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:02:16,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:02:27,18,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:02:38,17,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:02:49,18,86,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:03:00,18,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:03:11,17,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:03:21,17,83,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:03:32,17,83,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:03:43,18,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:03:54,18,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:04:05,18,84,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:04:16,18,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:04:27,18,85,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:04:38,18,88,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:04:49,18,87,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:05:00,18,88,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:05:11,18,88,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:05:21,18,87,24.985818333333334,121.57409333333331,test
b8:27:eb:05:e1:4d,2019-01-21 16:05:32,18,87,24.985465,121.57384333333333,test
b8:27:eb:05:e1:4d,2019-01-21 16:05:43,18,86,24.98546666666667,121.57378166666668,test
b8:27:eb:05:e1:4d,2019-01-21 16:05:54,18,84,24.98555666666667,121.57386166666664,test
b8:27:eb:05:e1:4d,2019-01-21 16:06:05,18,85,24.985591666666664,121.57388999999999,test
b8:27:eb:05:e1:4d,2019-01-21 16:06:16,18,82,24.98566333333333,121.57384166666667,test
b8:27:eb:05:e1:4d,2019-01-21 16:06:26,18,82,24.985725000000002,121.57390166666667,test
b8:27:eb:05:e1:4d,2019-01-21 16:06:37,18,82,24.98576666666667,121.57400833333334,test
b8:27:eb:05:e1:4d,2019-01-21 16:06:48,18,81,24.985921666666666,121.57404833333332,test
b8:27:eb:05:e1:4d,2019-01-21 16:06:59,18,80,24.986134999999997,121.57395499999998,test
b8:27:eb:05:e1:4d,2019-01-21 16:07:10,18,81,24.986218333333333,121.57405500000002,test
b8:27:eb:05:e1:4d,2019-01-21 16:07:21,18,80,24.986313333333335,121.5741,test
b8:27:eb:05:e1:4d,2019-01-21 16:07:31,18,80,24.986426666666663,121.57413166666664,test
b8:27:eb:05:e1:4d,2019-01-21 16:07:42,18,81,24.986561666666663,121.57423333333332,test
b8:27:eb:05:e1:4d,2019-01-21 16:07:53,18,79,24.986715000000004,121.57433333333331,test
b8:27:eb:05:e1:4d,2019-01-21 16:08:04,18,79,24.986851666666666,121.57434833333333,test
b8:27:eb:05:e1:4d,2019-01-21 16:08:15,18,81,24.986915,121.57414833333333,test
b8:27:eb:05:e1:4d,2019-01-21 16:08:26,18,81,24.986968333333333,121.57402166666667,test
b8:27:eb:05:e1:4d,2019-01-21 16:08:36,18,81,24.987008333333332,121.57392999999999,test
b8:27:eb:05:e1:4d,2019-01-21 16:08:47,18,82,24.987011666666664,121.57375666666667,test
b8:27:eb:05:e1:4d,2019-01-21 16:08:58,18,82,24.987001666666668,121.57364833333334,test
b8:27:eb:05:e1:4d,2019-01-21 16:09:09,17,81,24.986969999999996,121.57359,test
b8:27:eb:05:e1:4d,2019-01-21 16:09:20,18,82,24.986849999999997,121.57354666666666,test
b8:27:eb:05:e1:4d,2019-01-21 16:09:31,18,82,24.986861666666666,121.57348333333333,test
b8:27:eb:05:e1:4d,2019-01-21 16:09:41,18,82,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:09:52,17,82,24.987171666666672,121.57362166666665,test
b8:27:eb:05:e1:4d,2019-01-21 16:10:03,17,83,NaN,NaN,test
b8:27:eb:05:e1:4d,2019-01-21 16:10:14,17,83,NaN,NaN,test
